Industry,Region,Month,Frequency,Year
Rail Transit,Beijing,7,1,2022
Rail Transit,Chongqing,7,0,2022
Rail Transit,Guangdong,7,0,2022
Rail Transit,Hainan,7,0,2022
Rail Transit,Hebei,7,0,2022
Rail Transit,Hunan,7,0,2022
Rail Transit,Others,7,1,2022
Rail Transit,Shanghai,7,0,2022
Robotics,Beijing,7,0,2022
Robotics,Chongqing,7,0,2022
Robotics,Gansu,7,0,2022
Robotics,Guangdong,7,1,2022
Robotics,Hebei,7,0,2022
Robotics,Hunan,7,0,2022
Robotics,Jiangsu,7,0,2022
Robotics,Liaoning,7,0,2022
Robotics,Others,7,0,2022
Robotics,Shandong,7,1,2022
Robotics,Shanghai,7,0,2022
Robotics,Tianjin,7,1,2022
Robotics,Zhejiang,7,0,2022
Agricultural Machinery,Heilongjiang,8,0,2022
Agricultural Machinery,Henan,8,0,2022
Agricultural Machinery,Hunan,8,1,2022
Agricultural Machinery,Jiangsu,8,0,2022
Agricultural Machinery,Others,8,1,2022
Agricultural Machinery,Sichuan,8,0,2022
Agricultural Machinery,Xinjiang,8,0,2022
Agricultural Machinery,Zhejiang,8,0,2022
Biopharmaceuticals,Beijing,8,1,2022
Biopharmaceuticals,Chongqing,8,0,2022
Biopharmaceuticals,Fujian,8,0,2022
Biopharmaceuticals,Gansu,8,1,2022
Biopharmaceuticals,Guangdong,8,1,2022
Biopharmaceuticals,Hebei,8,0,2022
Biopharmaceuticals,Henan,8,0,2022
Biopharmaceuticals,Hubei,8,0,2022
Biopharmaceuticals,Hunan,8,0,2022
Biopharmaceuticals,Jiangsu,8,0,2022
Biopharmaceuticals,Jilin,8,0,2022
Biopharmaceuticals,Liaoning,8,0,2022
Biopharmaceuticals,Others,8,0,2022
Biopharmaceuticals,Shandong,8,1,2022
Biopharmaceuticals,Shanghai,8,2,2022
Biopharmaceuticals,Sichuan,8,0,2022
Biopharmaceuticals,Yunnan,8,0,2022
Biopharmaceuticals,Zhejiang,8,0,2022
Information Technology,Anhui,8,0,2022
Information Technology,Beijing,8,0,2022
Information Technology,Chongqing,8,0,2022
Information Technology,Fujian,8,1,2022
Information Technology,Gansu,8,0,2022
Information Technology,Guangdong,8,2,2022
Information Technology,Guangxi,8,0,2022
Information Technology,Guizhou,8,0,2022
Information Technology,Heilongjiang,8,0,2022
Information Technology,Henan,8,0,2022
Information Technology,Hunan,8,0,2022
Information Technology,Jiangsu,8,0,2022
Information Technology,Liaoning,8,0,2022
Information Technology,Others,8,1,2022
Information Technology,Shandong,8,0,2022
Information Technology,Shanghai,8,0,2022
Information Technology,Tianjin,8,0,2022
Information Technology,Zhejiang,8,0,2022
New Energy Vehicles,Anhui,8,0,2022
New Energy Vehicles,Beijing,8,1,2022
New Energy Vehicles,Chongqing,8,1,2022
New Energy Vehicles,Fujian,8,0,2022
New Energy Vehicles,Gansu,8,0,2022
New Energy Vehicles,Guangdong,8,1,2022
New Energy Vehicles,Hunan,8,0,2022
New Energy Vehicles,Jiangsu,8,0,2022
New Energy Vehicles,Jilin,8,0,2022
New Energy Vehicles,Others,8,3,2022
New Energy Vehicles,Shanghai,8,2,2022
New Materials,Anhui,8,0,2022
New Materials,Beijing,8,2,2022
New Materials,Chongqing,8,0,2022
New Materials,Fujian,8,1,2022
New Materials,Gansu,8,1,2022
New Materials,Guangdong,8,0,2022
New Materials,Guangxi,8,0,2022
New Materials,Henan,8,0,2022
New Materials,Hubei,8,1,2022
New Materials,Hunan,8,0,2022
New Materials,Jiangsu,8,0,2022
New Materials,Liaoning,8,0,2022
New Materials,Ningxia,8,0,2022
New Materials,Others,8,1,2022
New Materials,Shandong,8,1,2022
New Materials,Shanghai,8,0,2022
New Materials,Sichuan,8,0,2022
New Materials,Zhejiang,8,0,2022
Rail Transit,Beijing,8,0,2022
Rail Transit,Chongqing,8,0,2022
Rail Transit,Guangdong,8,0,2022
Rail Transit,Hainan,8,0,2022
Rail Transit,Hebei,8,0,2022
Rail Transit,Hunan,8,1,2022
Rail Transit,Others,8,0,2022
Rail Transit,Shanghai,8,1,2022
Robotics,Beijing,8,2,2022
Robotics,Chongqing,8,0,2022
Robotics,Gansu,8,0,2022
Robotics,Guangdong,8,0,2022
Robotics,Hebei,8,0,2022
Robotics,Hunan,8,0,2022
Robotics,Jiangsu,8,0,2022
Robotics,Liaoning,8,2,2022
Robotics,Others,8,0,2022
Robotics,Shandong,8,0,2022
Robotics,Shanghai,8,0,2022
Robotics,Tianjin,8,1,2022
Robotics,Zhejiang,8,0,2022
Agricultural Machinery,Heilongjiang,9,0,2022
Agricultural Machinery,Henan,9,1,2022
Agricultural Machinery,Hunan,9,0,2022
Agricultural Machinery,Jiangsu,9,0,2022
Agricultural Machinery,Others,9,0,2022
Agricultural Machinery,Sichuan,9,0,2022
Agricultural Machinery,Xinjiang,9,0,2022
Agricultural Machinery,Zhejiang,9,0,2022
Biopharmaceuticals,Beijing,9,0,2022
Biopharmaceuticals,Chongqing,9,0,2022
Biopharmaceuticals,Fujian,9,0,2022
Biopharmaceuticals,Gansu,9,0,2022
Biopharmaceuticals,Guangdong,9,0,2022
Biopharmaceuticals,Hebei,9,0,2022
Biopharmaceuticals,Henan,9,0,2022
Biopharmaceuticals,Hubei,9,0,2022
Biopharmaceuticals,Hunan,9,0,2022
Biopharmaceuticals,Jiangsu,9,0,2022
Biopharmaceuticals,Jilin,9,0,2022
Biopharmaceuticals,Liaoning,9,0,2022
Biopharmaceuticals,Others,9,0,2022
Biopharmaceuticals,Shandong,9,0,2022
Biopharmaceuticals,Shanghai,9,0,2022
Biopharmaceuticals,Sichuan,9,0,2022
Biopharmaceuticals,Yunnan,9,0,2022
Biopharmaceuticals,Zhejiang,9,0,2022
Information Technology,Anhui,9,0,2022
Information Technology,Beijing,9,0,2022
Information Technology,Chongqing,9,0,2022
Information Technology,Fujian,9,0,2022
Information Technology,Gansu,9,0,2022
Information Technology,Guangdong,9,0,2022
Information Technology,Guangxi,9,0,2022
Information Technology,Guizhou,9,0,2022
Information Technology,Heilongjiang,9,0,2022
Information Technology,Henan,9,0,2022
Information Technology,Hunan,9,0,2022
Information Technology,Jiangsu,9,0,2022
Information Technology,Liaoning,9,0,2022
Information Technology,Others,9,1,2022
Information Technology,Shandong,9,0,2022
Information Technology,Shanghai,9,0,2022
Information Technology,Tianjin,9,0,2022
Information Technology,Zhejiang,9,0,2022
New Energy Vehicles,Anhui,9,0,2022
New Energy Vehicles,Beijing,9,0,2022
New Energy Vehicles,Chongqing,9,0,2022
New Energy Vehicles,Fujian,9,0,2022
New Energy Vehicles,Gansu,9,0,2022
New Energy Vehicles,Guangdong,9,2,2022
New Energy Vehicles,Hunan,9,0,2022
New Energy Vehicles,Jiangsu,9,0,2022
New Energy Vehicles,Jilin,9,0,2022
New Energy Vehicles,Others,9,1,2022
New Energy Vehicles,Shanghai,9,1,2022
New Materials,Anhui,9,0,2022
New Materials,Beijing,9,0,2022
New Materials,Chongqing,9,0,2022
New Materials,Fujian,9,0,2022
New Materials,Gansu,9,0,2022
New Materials,Guangdong,9,0,2022
New Materials,Guangxi,9,1,2022
New Materials,Henan,9,0,2022
New Materials,Hubei,9,0,2022
New Materials,Hunan,9,0,2022
New Materials,Jiangsu,9,0,2022
New Materials,Liaoning,9,1,2022
New Materials,Ningxia,9,0,2022
New Materials,Others,9,2,2022
New Materials,Shandong,9,0,2022
New Materials,Shanghai,9,0,2022
New Materials,Sichuan,9,1,2022
New Materials,Zhejiang,9,0,2022
Rail Transit,Beijing,9,1,2022
Rail Transit,Chongqing,9,0,2022
Rail Transit,Guangdong,9,0,2022
Rail Transit,Hainan,9,0,2022
Rail Transit,Hebei,9,0,2022
Rail Transit,Hunan,9,0,2022
Rail Transit,Others,9,0,2022
Rail Transit,Shanghai,9,1,2022
Robotics,Beijing,9,1,2022
Robotics,Chongqing,9,0,2022
Robotics,Gansu,9,0,2022
Robotics,Guangdong,9,0,2022
Robotics,Hebei,9,0,2022
Robotics,Hunan,9,0,2022
Robotics,Jiangsu,9,0,2022
Robotics,Liaoning,9,0,2022
Robotics,Others,9,0,2022
Robotics,Shandong,9,0,2022
Robotics,Shanghai,9,1,2022
Robotics,Tianjin,9,0,2022
Robotics,Zhejiang,9,0,2022
Agricultural Machinery,Heilongjiang,10,0,2022
Agricultural Machinery,Henan,10,0,2022
Agricultural Machinery,Hunan,10,1,2022
Agricultural Machinery,Jiangsu,10,0,2022
Agricultural Machinery,Others,10,0,2022
Agricultural Machinery,Sichuan,10,1,2022
Agricultural Machinery,Xinjiang,10,0,2022
Agricultural Machinery,Zhejiang,10,1,2022
Biopharmaceuticals,Beijing,10,0,2022
Biopharmaceuticals,Chongqing,10,0,2022
Biopharmaceuticals,Fujian,10,0,2022
Biopharmaceuticals,Gansu,10,0,2022
Biopharmaceuticals,Guangdong,10,0,2022
Biopharmaceuticals,Hebei,10,0,2022
Biopharmaceuticals,Henan,10,0,2022
Biopharmaceuticals,Hubei,10,0,2022
Biopharmaceuticals,Hunan,10,0,2022
Biopharmaceuticals,Jiangsu,10,0,2022
Biopharmaceuticals,Jilin,10,0,2022
Biopharmaceuticals,Liaoning,10,0,2022
Biopharmaceuticals,Others,10,0,2022
Biopharmaceuticals,Shandong,10,0,2022
Biopharmaceuticals,Shanghai,10,0,2022
Biopharmaceuticals,Sichuan,10,0,2022
Biopharmaceuticals,Yunnan,10,0,2022
Biopharmaceuticals,Zhejiang,10,0,2022
Information Technology,Anhui,10,0,2022
Information Technology,Beijing,10,0,2022
Information Technology,Chongqing,10,0,2022
Information Technology,Fujian,10,0,2022
Information Technology,Gansu,10,0,2022
Information Technology,Guangdong,10,1,2022
Information Technology,Guangxi,10,0,2022
Information Technology,Guizhou,10,0,2022
Information Technology,Heilongjiang,10,0,2022
Information Technology,Henan,10,0,2022
Information Technology,Hunan,10,0,2022
Information Technology,Jiangsu,10,0,2022
Information Technology,Liaoning,10,0,2022
Information Technology,Others,10,0,2022
Information Technology,Shandong,10,0,2022
Information Technology,Shanghai,10,1,2022
Information Technology,Tianjin,10,0,2022
Information Technology,Zhejiang,10,0,2022
New Energy Vehicles,Anhui,10,0,2022
New Energy Vehicles,Beijing,10,0,2022
New Energy Vehicles,Chongqing,10,0,2022
New Energy Vehicles,Fujian,10,0,2022
New Energy Vehicles,Gansu,10,0,2022
New Energy Vehicles,Guangdong,10,0,2022
New Energy Vehicles,Hunan,10,0,2022
New Energy Vehicles,Jiangsu,10,0,2022
New Energy Vehicles,Jilin,10,0,2022
New Energy Vehicles,Others,10,1,2022
New Energy Vehicles,Shanghai,10,0,2022
New Materials,Anhui,10,0,2022
New Materials,Beijing,10,0,2022
New Materials,Chongqing,10,0,2022
New Materials,Fujian,10,0,2022
New Materials,Gansu,10,0,2022
New Materials,Guangdong,10,1,2022
New Materials,Guangxi,10,0,2022
New Materials,Henan,10,0,2022
New Materials,Hubei,10,0,2022
New Materials,Hunan,10,1,2022
New Materials,Jiangsu,10,0,2022
New Materials,Liaoning,10,0,2022
New Materials,Ningxia,10,0,2022
New Materials,Others,10,0,2022
New Materials,Shandong,10,0,2022
New Materials,Shanghai,10,1,2022
New Materials,Sichuan,10,0,2022
New Materials,Zhejiang,10,0,2022
Rail Transit,Beijing,10,0,2022
Rail Transit,Chongqing,10,0,2022
Rail Transit,Guangdong,10,0,2022
Rail Transit,Hainan,10,1,2022
Rail Transit,Hebei,10,0,2022
Rail Transit,Hunan,10,0,2022
Rail Transit,Others,10,0,2022
Rail Transit,Shanghai,10,0,2022
Robotics,Beijing,10,0,2022
Robotics,Chongqing,10,0,2022
Robotics,Gansu,10,0,2022
Robotics,Guangdong,10,0,2022
Robotics,Hebei,10,1,2022
Robotics,Hunan,10,0,2022
Robotics,Jiangsu,10,0,2022
Robotics,Liaoning,10,0,2022
Robotics,Others,10,0,2022
Robotics,Shandong,10,0,2022
Robotics,Shanghai,10,0,2022
Robotics,Tianjin,10,0,2022
Robotics,Zhejiang,10,0,2022
Agricultural Machinery,Heilongjiang,11,0,2022
Agricultural Machinery,Henan,11,0,2022
Agricultural Machinery,Hunan,11,0,2022
Agricultural Machinery,Jiangsu,11,0,2022
Agricultural Machinery,Others,11,0,2022
Agricultural Machinery,Sichuan,11,0,2022
Agricultural Machinery,Xinjiang,11,0,2022
Agricultural Machinery,Zhejiang,11,0,2022
Biopharmaceuticals,Beijing,11,0,2022
Biopharmaceuticals,Chongqing,11,0,2022
Biopharmaceuticals,Fujian,11,0,2022
Biopharmaceuticals,Gansu,11,0,2022
Biopharmaceuticals,Guangdong,11,0,2022
Biopharmaceuticals,Hebei,11,0,2022
Biopharmaceuticals,Henan,11,0,2022
Biopharmaceuticals,Hubei,11,0,2022
Biopharmaceuticals,Hunan,11,0,2022
Biopharmaceuticals,Jiangsu,11,0,2022
Biopharmaceuticals,Jilin,11,0,2022
Biopharmaceuticals,Liaoning,11,0,2022
Biopharmaceuticals,Others,11,1,2022
Biopharmaceuticals,Shandong,11,0,2022
Biopharmaceuticals,Shanghai,11,0,2022
Biopharmaceuticals,Sichuan,11,0,2022
Biopharmaceuticals,Yunnan,11,0,2022
Biopharmaceuticals,Zhejiang,11,0,2022
Information Technology,Anhui,11,0,2022
Information Technology,Beijing,11,1,2022
Information Technology,Chongqing,11,0,2022
Information Technology,Fujian,11,0,2022
Information Technology,Gansu,11,0,2022
Information Technology,Guangdong,11,0,2022
Information Technology,Guangxi,11,0,2022
Information Technology,Guizhou,11,0,2022
Information Technology,Heilongjiang,11,0,2022
Information Technology,Henan,11,0,2022
Information Technology,Hunan,11,0,2022
Information Technology,Jiangsu,11,0,2022
Information Technology,Liaoning,11,0,2022
Information Technology,Others,11,2,2022
Information Technology,Shandong,11,0,2022
Information Technology,Shanghai,11,1,2022
Information Technology,Tianjin,11,0,2022
Information Technology,Zhejiang,11,0,2022
New Energy Vehicles,Anhui,11,0,2022
New Energy Vehicles,Beijing,11,3,2022
New Energy Vehicles,Chongqing,11,0,2022
New Energy Vehicles,Fujian,11,0,2022
New Energy Vehicles,Gansu,11,0,2022
New Energy Vehicles,Guangdong,11,0,2022
New Energy Vehicles,Hunan,11,1,2022
New Energy Vehicles,Jiangsu,11,1,2022
New Energy Vehicles,Jilin,11,0,2022
New Energy Vehicles,Others,11,2,2022
New Energy Vehicles,Shanghai,11,0,2022
New Materials,Anhui,11,0,2022
New Materials,Beijing,11,1,2022
New Materials,Chongqing,11,0,2022
New Materials,Fujian,11,0,2022
New Materials,Gansu,11,0,2022
New Materials,Guangdong,11,0,2022
New Materials,Guangxi,11,0,2022
New Materials,Henan,11,0,2022
New Materials,Hubei,11,0,2022
New Materials,Hunan,11,0,2022
New Materials,Jiangsu,11,0,2022
New Materials,Liaoning,11,0,2022
New Materials,Ningxia,11,0,2022
New Materials,Others,11,1,2022
New Materials,Shandong,11,0,2022
New Materials,Shanghai,11,0,2022
New Materials,Sichuan,11,0,2022
New Materials,Zhejiang,11,0,2022
Rail Transit,Beijing,11,0,2022
Rail Transit,Chongqing,11,1,2022
Rail Transit,Guangdong,11,0,2022
Rail Transit,Hainan,11,0,2022
Rail Transit,Hebei,11,1,2022
Rail Transit,Hunan,11,0,2022
Rail Transit,Others,11,0,2022
Rail Transit,Shanghai,11,0,2022
Robotics,Beijing,11,0,2022
Robotics,Chongqing,11,0,2022
Robotics,Gansu,11,0,2022
Robotics,Guangdong,11,0,2022
Robotics,Hebei,11,0,2022
Robotics,Hunan,11,0,2022
Robotics,Jiangsu,11,0,2022
Robotics,Liaoning,11,0,2022
Robotics,Others,11,1,2022
Robotics,Shandong,11,0,2022
Robotics,Shanghai,11,0,2022
Robotics,Tianjin,11,0,2022
Robotics,Zhejiang,11,1,2022
Agricultural Machinery,Heilongjiang,12,0,2022
Agricultural Machinery,Henan,12,0,2022
Agricultural Machinery,Hunan,12,0,2022
Agricultural Machinery,Jiangsu,12,0,2022
Agricultural Machinery,Others,12,0,2022
Agricultural Machinery,Sichuan,12,0,2022
Agricultural Machinery,Xinjiang,12,0,2022
Agricultural Machinery,Zhejiang,12,0,2022
Biopharmaceuticals,Beijing,12,0,2022
Biopharmaceuticals,Chongqing,12,0,2022
Biopharmaceuticals,Fujian,12,0,2022
Biopharmaceuticals,Gansu,12,0,2022
Biopharmaceuticals,Guangdong,12,0,2022
Biopharmaceuticals,Hebei,12,0,2022
Biopharmaceuticals,Henan,12,0,2022
Biopharmaceuticals,Hubei,12,0,2022
Biopharmaceuticals,Hunan,12,0,2022
Biopharmaceuticals,Jiangsu,12,0,2022
Biopharmaceuticals,Jilin,12,0,2022
Biopharmaceuticals,Liaoning,12,0,2022
Biopharmaceuticals,Others,12,0,2022
Biopharmaceuticals,Shandong,12,0,2022
Biopharmaceuticals,Shanghai,12,0,2022
Biopharmaceuticals,Sichuan,12,0,2022
Biopharmaceuticals,Yunnan,12,0,2022
Biopharmaceuticals,Zhejiang,12,0,2022
Information Technology,Anhui,12,0,2022
Information Technology,Beijing,12,1,2022
Information Technology,Chongqing,12,1,2022
Information Technology,Fujian,12,0,2022
Information Technology,Gansu,12,0,2022
Information Technology,Guangdong,12,0,2022
Information Technology,Guangxi,12,1,2022
Information Technology,Guizhou,12,0,2022
Information Technology,Heilongjiang,12,0,2022
Information Technology,Henan,12,0,2022
Information Technology,Hunan,12,1,2022
Information Technology,Jiangsu,12,0,2022
Information Technology,Liaoning,12,0,2022
Information Technology,Others,12,0,2022
Information Technology,Shandong,12,0,2022
Information Technology,Shanghai,12,0,2022
Information Technology,Tianjin,12,0,2022
Information Technology,Zhejiang,12,0,2022
New Energy Vehicles,Anhui,12,0,2022
New Energy Vehicles,Beijing,12,4,2022
New Energy Vehicles,Chongqing,12,0,2022
New Energy Vehicles,Fujian,12,0,2022
New Energy Vehicles,Gansu,12,0,2022
New Energy Vehicles,Guangdong,12,0,2022
New Energy Vehicles,Hunan,12,0,2022
New Energy Vehicles,Jiangsu,12,0,2022
New Energy Vehicles,Jilin,12,0,2022
New Energy Vehicles,Others,12,2,2022
New Energy Vehicles,Shanghai,12,0,2022
New Materials,Anhui,12,0,2022
New Materials,Beijing,12,1,2022
New Materials,Chongqing,12,0,2022
New Materials,Fujian,12,0,2022
New Materials,Gansu,12,0,2022
New Materials,Guangdong,12,0,2022
New Materials,Guangxi,12,0,2022
New Materials,Henan,12,0,2022
New Materials,Hubei,12,0,2022
New Materials,Hunan,12,0,2022
New Materials,Jiangsu,12,0,2022
New Materials,Liaoning,12,0,2022
New Materials,Ningxia,12,0,2022
New Materials,Others,12,0,2022
New Materials,Shandong,12,0,2022
New Materials,Shanghai,12,0,2022
New Materials,Sichuan,12,1,2022
New Materials,Zhejiang,12,0,2022
Rail Transit,Beijing,12,0,2022
Rail Transit,Chongqing,12,0,2022
Rail Transit,Guangdong,12,1,2022
Rail Transit,Hainan,12,0,2022
Rail Transit,Hebei,12,0,2022
Rail Transit,Hunan,12,0,2022
Rail Transit,Others,12,0,2022
Rail Transit,Shanghai,12,0,2022
Robotics,Beijing,12,0,2022
Robotics,Chongqing,12,0,2022
Robotics,Gansu,12,0,2022
Robotics,Guangdong,12,0,2022
Robotics,Hebei,12,0,2022
Robotics,Hunan,12,0,2022
Robotics,Jiangsu,12,1,2022
Robotics,Liaoning,12,0,2022
Robotics,Others,12,1,2022
Robotics,Shandong,12,0,2022
Robotics,Shanghai,12,0,2022
Robotics,Tianjin,12,0,2022
Robotics,Zhejiang,12,0,2022
Agricultural Machinery,Guangdong,1,0,2023
Agricultural Machinery,Guizhou,1,0,2023
Agricultural Machinery,Heilongjiang,1,0,2023
Agricultural Machinery,Henan,1,0,2023
Agricultural Machinery,Hubei,1,0,2023
Agricultural Machinery,Hunan,1,0,2023
Agricultural Machinery,Jiangsu,1,0,2023
Agricultural Machinery,Zhejiang,1,0,2023
Biopharmaceuticals,Beijing,1,1,2023
Biopharmaceuticals,Guangdong,1,0,2023
Biopharmaceuticals,Hainan,1,0,2023
Biopharmaceuticals,Hebei,1,0,2023
Biopharmaceuticals,Henan,1,0,2023
Biopharmaceuticals,Jiangsu,1,1,2023
Biopharmaceuticals,Jiangxi,1,0,2023
Biopharmaceuticals,Others,1,0,2023
Biopharmaceuticals,Shaanxi,1,1,2023
Biopharmaceuticals,Shanghai,1,3,2023
Biopharmaceuticals,Tianjin,1,1,2023
Biopharmaceuticals,Zhejiang,1,0,2023
Information Technology,Beijing,1,2,2023
Information Technology,Fujian,1,0,2023
Information Technology,Guangdong,1,0,2023
Information Technology,Hainan,1,0,2023
Information Technology,Hebei,1,0,2023
Information Technology,Henan,1,0,2023
Information Technology,Jiangsu,1,0,2023
Information Technology,Jilin,1,0,2023
Information Technology,Liaoning,1,0,2023
Information Technology,Others,1,1,2023
Information Technology,Shaanxi,1,0,2023
Information Technology,Shandong,1,1,2023
Information Technology,Shanghai,1,1,2023
Information Technology,Sichuan,1,0,2023
Information Technology,Zhejiang,1,1,2023
New Energy Vehicles,Beijing,1,2,2023
New Energy Vehicles,Chongqing,1,0,2023
New Energy Vehicles,Fujian,1,0,2023
New Energy Vehicles,Guangdong,1,0,2023
New Energy Vehicles,Guangxi,1,0,2023
New Energy Vehicles,Hainan,1,0,2023
New Energy Vehicles,Hebei,1,1,2023
New Energy Vehicles,Henan,1,0,2023
New Energy Vehicles,Hong Kong,1,0,2023
New Energy Vehicles,Hubei,1,0,2023
New Energy Vehicles,Hunan,1,0,2023
New Energy Vehicles,Jiangsu,1,1,2023
New Energy Vehicles,Jiangxi,1,0,2023
New Energy Vehicles,Jilin,1,0,2023
New Energy Vehicles,Others,1,2,2023
New Energy Vehicles,Shaanxi,1,0,2023
New Energy Vehicles,Shandong,1,0,2023
New Energy Vehicles,Shanghai,1,0,2023
New Energy Vehicles,Sichuan,1,0,2023
New Energy Vehicles,Xinjiang,1,0,2023
New Energy Vehicles,Zhejiang,1,0,2023
New Materials,Anhui,1,0,2023
New Materials,Beijing,1,0,2023
New Materials,Chongqing,1,0,2023
New Materials,Fujian,1,0,2023
New Materials,Guangdong,1,1,2023
New Materials,Guangxi,1,0,2023
New Materials,Henan,1,0,2023
New Materials,Inner Mongolia,1,0,2023
New Materials,Jiangsu,1,0,2023
New Materials,Jiangxi,1,1,2023
New Materials,Liaoning,1,0,2023
New Materials,Ningxia,1,0,2023
New Materials,Others,1,0,2023
New Materials,Qinghai,1,0,2023
New Materials,Shandong,1,2,2023
New Materials,Shanghai,1,2,2023
New Materials,Sichuan,1,0,2023
New Materials,Tianjin,1,0,2023
New Materials,Xinjiang,1,0,2023
New Materials,Zhejiang,1,1,2023
Ocean Engineering,Others,1,0,2023
Rail Transit,Beijing,1,2,2023
Rail Transit,Chongqing,1,2,2023
Rail Transit,Guangdong,1,0,2023
Rail Transit,Hunan,1,0,2023
Rail Transit,Liaoning,1,0,2023
Rail Transit,Others,1,1,2023
Rail Transit,Shaanxi,1,0,2023
Rail Transit,Shanghai,1,0,2023
Rail Transit,Tianjin,1,0,2023
Robotics,Beijing,1,0,2023
Robotics,Guangdong,1,0,2023
Robotics,Henan,1,0,2023
Robotics,Hunan,1,0,2023
Robotics,Jiangsu,1,1,2023
Robotics,Jiangxi,1,0,2023
Robotics,Others,1,3,2023
Robotics,Shaanxi,1,0,2023
Robotics,Shanghai,1,0,2023
Robotics,Sichuan,1,0,2023
Robotics,Zhejiang,1,0,2023
Agricultural Machinery,Guangdong,2,0,2023
Agricultural Machinery,Guizhou,2,0,2023
Agricultural Machinery,Heilongjiang,2,0,2023
Agricultural Machinery,Henan,2,1,2023
Agricultural Machinery,Hubei,2,1,2023
Agricultural Machinery,Hunan,2,0,2023
Agricultural Machinery,Jiangsu,2,1,2023
Agricultural Machinery,Zhejiang,2,0,2023
Biopharmaceuticals,Beijing,2,2,2023
Biopharmaceuticals,Guangdong,2,0,2023
Biopharmaceuticals,Hainan,2,1,2023
Biopharmaceuticals,Hebei,2,0,2023
Biopharmaceuticals,Henan,2,1,2023
Biopharmaceuticals,Jiangsu,2,0,2023
Biopharmaceuticals,Jiangxi,2,0,2023
Biopharmaceuticals,Others,2,0,2023
Biopharmaceuticals,Shaanxi,2,1,2023
Biopharmaceuticals,Shanghai,2,1,2023
Biopharmaceuticals,Tianjin,2,0,2023
Biopharmaceuticals,Zhejiang,2,1,2023
Information Technology,Beijing,2,2,2023
Information Technology,Fujian,2,0,2023
Information Technology,Guangdong,2,0,2023
Information Technology,Hainan,2,0,2023
Information Technology,Hebei,2,0,2023
Information Technology,Henan,2,1,2023
Information Technology,Jiangsu,2,0,2023
Information Technology,Jilin,2,0,2023
Information Technology,Liaoning,2,1,2023
Information Technology,Others,2,0,2023
Information Technology,Shaanxi,2,0,2023
Information Technology,Shandong,2,0,2023
Information Technology,Shanghai,2,0,2023
Information Technology,Sichuan,2,0,2023
Information Technology,Zhejiang,2,1,2023
New Energy Vehicles,Beijing,2,5,2023
New Energy Vehicles,Chongqing,2,2,2023
New Energy Vehicles,Fujian,2,0,2023
New Energy Vehicles,Guangdong,2,0,2023
New Energy Vehicles,Guangxi,2,0,2023
New Energy Vehicles,Hainan,2,0,2023
New Energy Vehicles,Hebei,2,0,2023
New Energy Vehicles,Henan,2,0,2023
New Energy Vehicles,Hong Kong,2,0,2023
New Energy Vehicles,Hubei,2,1,2023
New Energy Vehicles,Hunan,2,0,2023
New Energy Vehicles,Jiangsu,2,0,2023
New Energy Vehicles,Jiangxi,2,0,2023
New Energy Vehicles,Jilin,2,1,2023
New Energy Vehicles,Others,2,2,2023
New Energy Vehicles,Shaanxi,2,1,2023
New Energy Vehicles,Shandong,2,1,2023
New Energy Vehicles,Shanghai,2,0,2023
New Energy Vehicles,Sichuan,2,0,2023
New Energy Vehicles,Xinjiang,2,0,2023
New Energy Vehicles,Zhejiang,2,0,2023
New Materials,Anhui,2,2,2023
New Materials,Beijing,2,1,2023
New Materials,Chongqing,2,0,2023
New Materials,Fujian,2,0,2023
New Materials,Guangdong,2,0,2023
New Materials,Guangxi,2,0,2023
New Materials,Henan,2,1,2023
New Materials,Inner Mongolia,2,0,2023
New Materials,Jiangsu,2,0,2023
New Materials,Jiangxi,2,0,2023
New Materials,Liaoning,2,1,2023
New Materials,Ningxia,2,1,2023
New Materials,Others,2,0,2023
New Materials,Qinghai,2,1,2023
New Materials,Shandong,2,0,2023
New Materials,Shanghai,2,0,2023
New Materials,Sichuan,2,0,2023
New Materials,Tianjin,2,0,2023
New Materials,Xinjiang,2,1,2023
New Materials,Zhejiang,2,2,2023
Ocean Engineering,Others,2,0,2023
Rail Transit,Beijing,2,0,2023
Rail Transit,Chongqing,2,1,2023
Rail Transit,Guangdong,2,0,2023
Rail Transit,Hunan,2,0,2023
Rail Transit,Liaoning,2,0,2023
Rail Transit,Others,2,0,2023
Rail Transit,Shaanxi,2,0,2023
Rail Transit,Shanghai,2,0,2023
Rail Transit,Tianjin,2,0,2023
Robotics,Beijing,2,0,2023
Robotics,Guangdong,2,0,2023
Robotics,Henan,2,0,2023
Robotics,Hunan,2,0,2023
Robotics,Jiangsu,2,0,2023
Robotics,Jiangxi,2,0,2023
Robotics,Others,2,1,2023
Robotics,Shaanxi,2,1,2023
Robotics,Shanghai,2,0,2023
Robotics,Sichuan,2,1,2023
Robotics,Zhejiang,2,1,2023
Agricultural Machinery,Guangdong,3,1,2023
Agricultural Machinery,Guizhou,3,0,2023
Agricultural Machinery,Heilongjiang,3,0,2023
Agricultural Machinery,Henan,3,0,2023
Agricultural Machinery,Hubei,3,0,2023
Agricultural Machinery,Hunan,3,1,2023
Agricultural Machinery,Jiangsu,3,0,2023
Agricultural Machinery,Zhejiang,3,0,2023
Biopharmaceuticals,Beijing,3,0,2023
Biopharmaceuticals,Guangdong,3,0,2023
Biopharmaceuticals,Hainan,3,0,2023
